dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features,selector_z,selector_val_size,selector_val_diff,selector_standard_error,selector_threshold,selector_selected_model,selector_oracle_regret,diag_ego_norm,diag_residual_norm
cornell,harp_select,9,1.0,0.8135592937469482,0.7567567825317383,0.0005362454685382,0.7865486145019531,0.9213615655899048,83,4.706002235412598,geom_gcn,cornell,9,True,183,277,0.1227436823104693,"{'low': [0.33725887537002563, 0.21107140183448792, 0.2269672006368637, 0.22470246255397797], 'high': [0.4951825439929962, 0.2571289837360382, 0.2476884424686432]}",0.6843317747116089,0.2633154392242431,0.4180366396903991,0.7735595703125,0.9233423471450806,0.7019296288490295,0.0402998439967632,0.9999542236328124,64.0,1.96,59,0.0,0.07170574742463767,0.14054326495228983,harp,0.0,,
roman-empire,harp_select,0,0.8343482613563538,0.7881730198860168,0.7885633707046509,0.4886073172092438,0.6307311654090881,0.635395348072052,237,76.75093913078308,heterophilous_graphs,roman_empire,0,True,22662,32927,0.046891608710177,"{'low': [0.061128344386816025, 0.6988210082054138, 0.24005073308944702], 'high': [0.5230662226676941, 0.4769337773323059]}",0.5399801135063171,0.2950097918510437,0.271114319562912,0.5681415796279907,0.8211780786514282,0.5628930330276489,0.0048485356383025,0.9997535347938538,64.0,1.96,5665,0.02047663927078247,0.007807197421775189,0.01530210694667937,harp_esep,0.0,1.3299068212509155,0.486414223909378
roman-empire,harp_select,1,0.8357602953910828,0.7945278286933899,0.7897987961769104,0.480894535779953,0.602279782295227,0.615455687046051,244,63.05782604217529,heterophilous_graphs,roman_empire,1,True,22662,32927,0.046891608710177,"{'low': [0.05456417053937912, 0.690582811832428, 0.2548530101776123], 'high': [0.5363351702690125, 0.46366482973098755]}",0.5345155596733093,0.306222528219223,0.2432737052440643,0.5862141847610474,0.8137924671173096,0.5688825249671936,0.0022840155288577,0.9998034834861756,64.0,1.96,5665,0.02224189043045044,0.007737002322198376,0.015164524551508816,harp_esep,0.0,1.343920111656189,0.4674507677555084
roman-empire,harp_select,2,0.8382313847541809,0.7876434326171875,0.7841510772705078,0.4764957427978515,0.639740526676178,0.6304224729537964,241,102.42803502082825,heterophilous_graphs,roman_empire,2,True,22662,32927,0.046891608710177,"{'low': [0.05209631100296974, 0.6366735100746155, 0.31123024225234985], 'high': [0.4892866015434265, 0.5107134580612183]}",0.5358176231384277,0.2905205488204956,0.2692030072212219,0.5533854961395264,0.8103335499763489,0.5488889813423157,0.0053913109004497,0.999691605567932,64.0,1.96,5665,0.02930271625518799,0.007866060245444034,0.015417478081070307,harp_esep,0.0,1.304120421409607,0.4538294672966003
roman-empire,harp_select,3,0.8335539698600769,0.7855251431465149,0.779209315776825,0.4940884411334991,0.6427896618843079,0.6395283341407776,198,101.73719191551208,heterophilous_graphs,roman_empire,3,True,22662,32927,0.046891608710177,"{'low': [0.0739268809556961, 0.6425206661224365, 0.2835524380207062], 'high': [0.5048544406890869, 0.49514561891555786]}",0.5404124855995178,0.281375527381897,0.2915456295013428,0.5588756799697876,0.798296332359314,0.564641535282135,0.0074920780025422,0.9998248219490052,64.0,1.96,5665,0.021535754203796387,0.007846553486492235,0.015379244833524779,harp_esep,0.0,1.325432538986206,0.4752975106239319
roman-empire,harp_select,4,0.8340834975242615,0.7938216924667358,0.7767384648323059,0.4860695302486419,0.6276432275772095,0.6552240252494812,249,98.73883986473083,heterophilous_graphs,roman_empire,4,True,22662,32927,0.046891608710177,"{'low': [0.05408765748143196, 0.696478009223938, 0.24943435192108154], 'high': [0.5168336629867554, 0.4831663966178894]}",0.539849579334259,0.3049747943878174,0.2415021359920501,0.5787554979324341,0.8203233480453491,0.5712164044380188,0.0046908571384847,0.9992724061012268,64.0,1.96,5665,0.027360975742340088,0.007777436977889907,0.015243776476664217,harp_esep,0.0,1.3101565837860107,0.4821022450923919
roman-empire,harp_select,5,0.8327596783638,0.7876434326171875,0.7966819405555725,0.4872888624668121,0.6337934732437134,0.5956156849861145,235,60.33628225326538,heterophilous_graphs,roman_empire,5,True,22662,32927,0.046891608710177,"{'low': [0.05925479158759117, 0.6802289485931396, 0.26051631569862366], 'high': [0.5161656141281128, 0.483834445476532]}",0.5394743084907532,0.3050978481769562,0.2358647882938385,0.5697931051254272,0.833981990814209,0.5573799014091492,0.00610465509817,0.9998083710670472,64.0,1.96,5665,0.023301005363464355,0.007830782457511995,0.01534833361672351,harp_esep,0.0,1.335643291473389,0.4713370501995086
roman-empire,harp_select,6,0.836025059223175,0.7888790965080261,0.7818567156791687,0.4764924645423889,0.6313621401786804,0.6369785070419312,250,87.22896027565002,heterophilous_graphs,roman_empire,6,True,22662,32927,0.046891608710177,"{'low': [0.05308995023369789, 0.7245965600013733, 0.2223135232925415], 'high': [0.5171021819114685, 0.4828978478908539]}",0.5127370953559875,0.3044154644012451,0.212374061346054,0.5178821086883545,0.806262731552124,0.5139874815940857,0.0061028064228594,0.9996426105499268,64.0,1.96,5665,0.026301860809326172,0.007833236077644329,0.015353142712182884,harp_esep,0.0,1.346289038658142,0.4975625574588775
roman-empire,harp_select,7,0.8389374017715454,0.7879964709281921,0.7859159708023071,0.4737122356891632,0.6333717107772827,0.6324578523635864,230,108.13696575164796,heterophilous_graphs,roman_empire,7,True,22662,32927,0.046891608710177,"{'low': [0.0600862018764019, 0.696577250957489, 0.2433364987373352], 'high': [0.5184665322303772, 0.481533408164978]}",0.5180116891860962,0.289351224899292,0.2392618656158447,0.5352129936218262,0.7816317677497864,0.5347877144813538,0.0095221791416406,0.9997658133506776,64.0,1.96,5665,0.025595784187316895,0.007840014503773984,0.015366428427397008,harp_esep,0.0,1.368935227394104,0.4995048642158508
roman-empire,harp_select,8,0.8316124081611633,0.7911738753318787,0.7832686305046082,0.4868364930152893,0.6233569383621216,0.6300376057624817,245,103.20366668701172,heterophilous_graphs,roman_empire,8,True,22662,32927,0.046891608710177,"{'low': [0.057779423892498016, 0.6327922344207764, 0.3094283938407898], 'high': [0.4994048774242401, 0.5005951523780823]}",0.5234583616256714,0.3206097483634949,0.1899254918098449,0.5685427188873291,0.8304948806762695,0.5459786653518677,0.0025524818338453,0.9999375343322754,64.0,1.96,5665,0.03442186117172241,0.00785230137052685,0.015390510686232624,harp_esep,0.0,1.3127201795578003,0.4641990959644317
roman-empire,harp_select,9,0.8290530443191528,0.7904677987098694,0.7848570346832275,0.4994778037071228,0.6414999961853027,0.6565026044845581,185,98.40730261802672,heterophilous_graphs,roman_empire,9,True,22662,32927,0.046891608710177,"{'low': [0.08643411099910736, 0.6029238104820251, 0.3106420934200287], 'high': [0.5155983567237854, 0.484401673078537]}",0.5220466256141663,0.2888410091400146,0.274476557970047,0.5218348503112793,0.7977267503738403,0.5271386504173279,0.0062839207239449,0.999821126461029,64.0,1.96,5665,0.025419235229492188,0.007808132959897689,0.01530394060139947,harp_esep,0.0,1.3016586303710938,0.4718246161937713
squirrel,harp_select,0,0.9775640964508056,0.4741586446762085,0.4678193926811218,0.1023649126291275,1.7706042528152466,1.6980769634246826,227,91.88982057571413,geom_gcn,squirrel,0,True,5201,198353,0.2221342757608909,"{'low': [0.04381728917360306, 0.04592633247375488, 0.9102563858032227], 'high': [0.5055757164955139, 0.4944242537021637]}",0.3061845004558563,0.1461793184280395,0.2013052403926849,0.2879276871681213,0.3979069888591766,0.1129860877990722,0.0004088995920028,0.9984135627746582,64.0,1.96,1664,0.11658653616905218,0.016967278323345863,0.03325586551375789,harp_esep,0.0,0.9919989109039308,0.2914422750473022
squirrel,harp_select,1,0.973557710647583,0.4627403914928436,0.4783861637115478,0.1014036983251571,1.892435908317566,1.791909098625183,247,91.69731855392456,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,"{'low': [0.038170162588357925, 0.05416735261678696, 0.9076625108718872], 'high': [0.6435430645942688, 0.3564569056034088]}",0.2599551379680633,0.1489479392766952,0.1503037512302398,0.2273178696632385,0.34717658162117,0.0870175212621688,4.583036570693366e-06,0.9783904552459716,64.0,1.96,1664,0.09375,0.01700975759371815,0.03333912488368758,harp_esep,0.0,1.026771903038025,0.3332260549068451
squirrel,harp_select,2,0.9743589758872986,0.4819711446762085,0.4601344764232635,0.1043015718460083,1.8309803009033203,1.742728352546692,215,91.60534501075745,geom_gcn,squirrel,2,True,5201,198353,0.2221342757608909,"{'low': [0.04664791747927666, 0.0594046376645565, 0.893947422504425], 'high': [0.6471144556999207, 0.3528856039047241]}",0.2807824909687042,0.145639032125473,0.1731868386268615,0.2638734579086303,0.373228371143341,0.1011494174599647,9.00221766642062e-06,0.9771241545677184,64.0,1.96,1664,0.11177882552146912,0.017034060307468294,0.03338675820263785,harp_esep,0.0,1.014513611793518,0.3309036791324615
squirrel,harp_select,3,0.9627403616905212,0.4525240361690521,0.4543707966804504,0.1098547354340553,1.8726279735565183,1.8122371435165403,244,92.52077150344849,geom_gcn,squirrel,3,True,5201,198353,0.2221342757608909,"{'low': [0.03907351940870285, 0.03917669877409935, 0.9217497706413269], 'high': [0.37493473291397095, 0.6250652074813843]}",0.3260862827301025,0.1544048190116882,0.2183948457241058,0.3085256218910217,0.4109494984149933,0.1375276446342468,0.0005104225710965,0.9865238070487976,64.0,1.96,1664,0.05288460850715643,0.01711938054168971,0.033553985861711835,harp_esep,0.0,0.95370614528656,0.2543676793575287
squirrel,harp_select,4,0.9695512652397156,0.4777644276618957,0.4774255454540252,0.1064694598317146,1.8605291843414309,1.8026883602142332,246,92.9430193901062,geom_gcn,squirrel,4,True,5201,198353,0.2221342757608909,"{'low': [0.034151896834373474, 0.04674660786986351, 0.9191014766693115], 'high': [0.5209411978721619, 0.47905874252319336]}",0.2786342799663543,0.158278077840805,0.1668970733880996,0.2348056882619857,0.381584107875824,0.124597430229187,6.27036570222117e-06,0.9946775436401368,64.0,1.96,1664,0.10036057233810419,0.01706315623972817,0.03344378622986721,harp_esep,0.0,0.9988123774528505,0.302716851234436
squirrel,harp_select,5,0.9683493375778198,0.4801682829856872,0.4783861637115478,0.1057285517454147,1.8263033628463743,1.8493881225585935,234,91.58450889587402,geom_gcn,squirrel,5,True,5201,198353,0.2221342757608909,"{'low': [0.03762362524867058, 0.039915572851896286, 0.9224608540534973], 'high': [0.5318650007247925, 0.4681350290775299]}",0.2861230969429016,0.1543424725532531,0.1732504963874817,0.2573909759521484,0.3795241415500641,0.1147856190800666,7.742605703242589e-06,0.994936227798462,64.0,1.96,1664,0.11358174681663508,0.017016104339488615,0.03335156450539768,harp_esep,0.0,1.0087107419967651,0.3036704063415527
squirrel,harp_select,6,0.9751602411270142,0.4957932829856872,0.4610950946807861,0.094719223678112,1.6983866691589355,1.8264665603637693,213,93.29224944114684,geom_gcn,squirrel,6,True,5201,198353,0.2221342757608909,"{'low': [0.03489624708890915, 0.05090096965432167, 0.9142028093338013], 'high': [0.5086299180984497, 0.49137014150619507]}",0.2762403786182403,0.1783261597156524,0.1478804945945739,0.2258182764053344,0.3677430748939514,0.1277188211679458,0.0002108957123709,0.9778226017951964,64.0,1.96,1664,0.09555289149284363,0.01716069280155563,0.03363495789104903,harp_esep,0.0,0.9914647936820984,0.3002161383628845
squirrel,harp_select,7,0.9631410241127014,0.4831730723381042,0.4639769494533539,0.1078725680708885,1.7620149850845337,1.8421475887298584,250,92.3605945110321,geom_gcn,squirrel,7,True,5201,198353,0.2221342757608909,"{'low': [0.03553890436887741, 0.05144695192575455, 0.9130141735076904], 'high': [0.6279851794242859, 0.3720147907733917]}",0.2674869298934936,0.1519130766391754,0.1559623181819915,0.2360949218273162,0.3501037955284118,0.1046883985400199,0.0004122711543459,0.9304293990135192,64.0,1.96,1664,0.12560096383094788,0.01697408853602527,0.03326921353060953,harp_esep,0.0,1.006801724433899,0.3179000616073608
squirrel,harp_select,8,0.96875,0.4663461446762085,0.444764643907547,0.1000338792800903,1.903337001800537,1.8840312957763672,238,93.14814138412476,geom_gcn,squirrel,8,True,5201,198353,0.2221342757608909,"{'low': [0.03568831458687782, 0.057561229914426804, 0.906750500202179], 'high': [0.6041301488876343, 0.3958698511123657]}",0.2602430880069732,0.153859257698059,0.1522582471370697,0.2216311544179916,0.3306148052215576,0.0992507487535476,4.79773007100448e-05,0.9895610809326172,64.0,1.96,1664,0.09615382552146912,0.017019809301608322,0.033358826231152314,harp_esep,0.0,0.97746604681015,0.3049173355102539
squirrel,harp_select,9,0.9739583134651184,0.4675480723381042,0.4620557129383087,0.105531096458435,1.801755428314209,1.82206392288208,228,93.80539965629578,geom_gcn,squirrel,9,True,5201,198353,0.2221342757608909,"{'low': [0.033320408314466476, 0.04290233552455902, 0.9237772822380066], 'high': [0.5112177133560181, 0.48878225684165955]}",0.3031471371650696,0.1661772429943084,0.1800644993782043,0.2711673974990845,0.3975757956504822,0.140664055943489,8.132290531648323e-06,0.9991391897201538,64.0,1.96,1664,0.07752403616905207,0.017104953169739784,0.03352570821268998,harp_esep,0.0,1.0285123586654663,0.3090085983276367
texas,harp_select,0,1.0,0.9322034120559692,0.8918918967247009,0.0002995505055878,0.3844134211540222,0.6273589134216309,218,7.872325897216797,geom_gcn,texas,0,True,183,279,0.060931899641577,"{'low': [0.3182179927825928, 0.23578369617462158, 0.2224860042333603, 0.22351229190826416], 'high': [0.4873754680156708, 0.25829771161079407, 0.25432682037353516]}",0.7353875637054443,0.2204179316759109,0.4661551415920257,0.8149087429046631,0.9298864603042604,0.7429132461547852,0.1052882000803947,0.9997300505638124,64.0,1.96,59,-0.10169494152069092,0.05879645462498526,0.11524105106497111,harp,0.0,,
texas,harp_select,1,1.0,0.9152542352676392,0.837837815284729,0.000259992404608,0.4931517243385315,0.639140784740448,99,5.238847494125366,geom_gcn,texas,1,True,183,279,0.060931899641577,"{'low': [0.32724231481552124, 0.26916196942329407, 0.19753365218639374, 0.20606203377246857], 'high': [0.5172044038772583, 0.24666590988636017, 0.23612967133522034]}",0.653343141078949,0.2620427906513214,0.3446391522884369,0.715431809425354,0.9038265943527222,0.639941930770874,0.162356361746788,0.9997398257255554,64.0,1.96,59,-0.1525423526763916,0.06619775033783769,0.12974759066216188,harp,0.0,,
texas,harp_select,2,1.0,0.9322034120559692,0.8108108043670654,0.000224467148655,0.4525422751903534,0.9543339610099792,115,5.715268850326538,geom_gcn,texas,2,True,183,279,0.060931899641577,"{'low': [0.3027121126651764, 0.23597697913646698, 0.23233184218406677, 0.22897909581661224], 'high': [0.5393775105476379, 0.23401854932308197, 0.2266039252281189]}",0.6975991725921631,0.2543516755104065,0.3687285184860229,0.791452944278717,0.9248249530792236,0.6949282884597778,0.0128008974716067,0.9998972415924072,64.0,1.96,59,-0.15254241228103638,0.0631100647123822,0.12369572683626912,harp,0.0,,
texas,harp_select,3,1.0,0.8983050584793091,0.8918918967247009,0.003057423280552,0.3595982491970062,0.3859776556491852,40,3.231081485748291,geom_gcn,texas,3,True,183,279,0.060931899641577,"{'low': [0.2827458381652832, 0.27956777811050415, 0.218950554728508, 0.21873575448989868], 'high': [0.4819358289241791, 0.25446316599845886, 0.26360100507736206]}",0.5798517465591431,0.3657207190990448,0.2350983917713165,0.5995281934738159,0.980659008026123,0.5278347134590149,4.134395203436725e-05,1.0,64.0,1.96,59,0.0,0.05564813194964004,0.10907033862129446,harp,0.0,,
texas,harp_select,4,1.0,0.9491525292396544,0.9189189076423644,0.000996560556814,0.1969630867242813,0.3259327113628387,44,3.331944942474365,geom_gcn,texas,4,True,183,279,0.060931899641577,"{'low': [0.281917005777359, 0.2842710018157959, 0.220000758767128, 0.21381117403507233], 'high': [0.4690893292427063, 0.2654087245464325, 0.2655019164085388]}",0.580905020236969,0.3151180744171142,0.2513898015022278,0.6275471448898315,0.8969911932945251,0.5720628499984741,0.0004633924982044,0.999998927116394,64.0,1.96,59,-0.06779658794403065,0.050895314878139,0.09975481716115245,harp,0.0,,
texas,harp_select,5,1.0,0.9491525292396544,0.837837815284729,0.0005725158262066,0.2439706772565841,0.3281179666519165,84,4.346060276031494,geom_gcn,texas,5,True,183,279,0.060931899641577,"{'low': [0.29442036151885986, 0.30644920468330383, 0.19972528517246246, 0.19940517842769623], 'high': [0.525847315788269, 0.2441563904285431, 0.2299962341785431]}",0.7209224104881287,0.2783403992652893,0.4035012722015381,0.8537939786911011,0.9579835534095764,0.7286543846130371,0.0010308547643944,0.9999977350234984,64.0,1.96,59,-0.10169488191604603,0.054854999740295965,0.10751579949098009,harp,0.0,,
texas,harp_select,6,1.0,0.8644067645072937,0.9189189076423644,0.0117375319823622,0.523939847946167,0.2753115892410278,23,2.372913360595703,geom_gcn,texas,6,True,183,279,0.060931899641577,"{'low': [0.28911498188972473, 0.2456975132226944, 0.2325575351715088, 0.2326299399137497], 'high': [0.41334325075149536, 0.2994013726711273, 0.2872554063796997]}",0.666944146156311,0.3397471308708191,0.2927900552749634,0.8221285939216614,0.990398645401001,0.6412226557731628,0.0003933533735107,1.0,64.0,1.96,59,-0.016949117183685303,0.06463468309880169,0.1266839788736513,harp,0.0,,
texas,harp_select,7,1.0,0.8644067645072937,0.7837837934494019,0.0205773431807756,0.5306443572044373,0.5938776135444641,17,2.365821361541748,geom_gcn,texas,7,True,183,279,0.060931899641577,"{'low': [0.2839416265487671, 0.2686919867992401, 0.22431448101997375, 0.22305192053318024], 'high': [0.39164090156555176, 0.30164000391960144, 0.3067191243171692]}",0.6436442136764526,0.3188629448413849,0.2990717589855194,0.7368967533111572,0.955397367477417,0.641991138458252,0.0001371891848975,1.0,64.0,1.96,59,0.03389829397201538,0.05945526595986234,0.11653232128133019,harp,0.0,,
texas,harp_select,8,1.0,0.9322034120559692,0.8648648858070374,0.0005132757360115,0.2841241359710693,0.4565184414386749,103,5.455275535583496,geom_gcn,texas,8,True,183,279,0.060931899641577,"{'low': [0.30659472942352295, 0.2523346543312073, 0.22188153862953186, 0.2191891074180603], 'high': [0.49134111404418945, 0.2553026080131531, 0.2533562183380127]}",0.6863008737564087,0.2733103930950165,0.3490749001502991,0.7895662188529968,0.9387733340263368,0.6666666865348816,0.046553611755371,0.9999923706054688,64.0,1.96,59,-0.08474576473236084,0.05711620535327941,0.11194776249242763,harp,0.0,,
texas,harp_select,9,1.0,0.8644067645072937,0.8918918967247009,0.0009899829747155,0.6304507851600647,0.336796760559082,58,3.747047185897827,geom_gcn,texas,9,True,183,279,0.060931899641577,"{'low': [0.3207002282142639, 0.2534077763557434, 0.2137894183397293, 0.21210257709026337], 'high': [0.4939671754837036, 0.2590923607349396, 0.2469405084848404]}",0.6668482422828674,0.2997231781482696,0.3461310267448425,0.7666983604431152,0.9472252130508424,0.677681028842926,7.503782398998737e-05,0.9999969005584716,64.0,1.96,59,-0.03389829397201538,0.06612415913864228,0.12960335191173886,harp,0.0,,
wisconsin,harp_select,0,1.0,0.887499988079071,0.8235294222831726,0.0003771488263737,0.6157723069190979,1.039914846420288,87,6.082817316055298,geom_gcn,wisconsin,0,True,251,450,0.1777777777777777,"{'low': [0.30036789178848267, 0.22120359539985657, 0.24336174130439758, 0.23506684601306915], 'high': [0.4791017472743988, 0.2635258436203003, 0.2573724687099457]}",0.7149571776390076,0.2750983536243438,0.4222594201564789,0.8373417854309082,0.9526990652084352,0.7234188318252563,0.0271710213273763,0.9999946355819702,64.0,1.96,80,0.012499988079071045,0.0487139325953322,0.09547930788685112,harp,0.0,,
wisconsin,harp_select,1,1.0,0.8500000238418579,0.8627451062202454,0.0004242130671627,0.9903032183647156,0.695564329624176,68,5.430603265762329,geom_gcn,wisconsin,1,True,251,450,0.1777777777777777,"{'low': [0.3226620554924011, 0.23615334928035736, 0.21841850876808167, 0.22276611626148224], 'high': [0.4694073498249054, 0.2735510468482971, 0.2570415735244751]}",0.6892127394676208,0.2471161186695099,0.4818626642227173,0.7533148527145386,0.9121102094650269,0.7350597381591797,0.0430651158094406,0.999988317489624,64.0,1.96,80,-0.03750002384185791,0.05914428684483173,0.11592280221587019,harp,0.0,,
wisconsin,harp_select,2,1.0,0.8999999761581421,0.8627451062202454,0.001006941194646,0.4758205413818359,0.3648955523967743,39,4.169417858123779,geom_gcn,wisconsin,2,True,251,450,0.1777777777777777,"{'low': [0.33166244626045227, 0.22362682223320007, 0.2222830355167389, 0.22242766618728638], 'high': [0.45191752910614014, 0.2749035656452179, 0.27317890524864197]}",0.6677279472351074,0.3479780852794647,0.2608793973922729,0.8534546494483948,0.980411410331726,0.6574327945709229,0.0009836016688495,1.0,64.0,1.96,80,-0.0625,0.053161756127730025,0.10419704201035085,harp,0.0,,
wisconsin,harp_select,3,1.0,0.887499988079071,0.9411764740943908,0.0003034431429114,0.7809531688690186,0.191084399819374,59,5.19080924987793,geom_gcn,wisconsin,3,True,251,450,0.1777777777777777,"{'low': [0.3036321997642517, 0.2285860776901245, 0.2348731905221939, 0.23290854692459106], 'high': [0.4301983118057251, 0.30032020807266235, 0.26948150992393494]}",0.7442888617515564,0.2728318870067596,0.5753642320632935,0.8692725896835327,0.9669567346572876,0.776954710483551,0.0213336776942014,1.0,64.0,1.96,80,-0.050000011920928955,0.05430671290595359,0.10644115729566904,harp,0.0,,
wisconsin,harp_select,4,1.0,0.8374999761581421,0.8823529481887817,0.0004040325875394,0.740237832069397,0.4824115037918091,123,8.198011636734009,geom_gcn,wisconsin,4,True,251,450,0.1777777777777777,"{'low': [0.3158864974975586, 0.23614096641540527, 0.22620995342731476, 0.22176261246204376], 'high': [0.4881017804145813, 0.2631389796733856, 0.24875923991203308]}",0.8220810890197754,0.201197549700737,0.7571088075637817,0.9078279733657836,0.9670683145523072,0.8746265172958374,0.1876163929700851,0.9999717473983764,64.0,1.96,80,-0.07499998807907104,0.06296700746737742,0.12341533463605973,harp,0.0,,
wisconsin,harp_select,5,1.0,0.862500011920929,0.843137264251709,0.0004202277341391,0.5255191326141357,0.6789186596870422,61,5.131664991378784,geom_gcn,wisconsin,5,True,251,450,0.1777777777777777,"{'low': [0.3202964961528778, 0.22273479402065277, 0.2306642234325409, 0.22630451619625092], 'high': [0.44594019651412964, 0.28087666630744934, 0.27318304777145386]}",0.7021179795265198,0.2359607368707656,0.546947717666626,0.7589794397354126,0.9030022621154784,0.7876618504524231,0.0520828552544117,0.999976396560669,64.0,1.96,80,-0.025000035762786865,0.05642334484176074,0.11058975588985104,harp,0.0,,
wisconsin,harp_select,6,1.0,0.875,0.8823529481887817,0.0003688711149152,0.695835530757904,0.5824558138847351,64,4.942353010177612,geom_gcn,wisconsin,6,True,251,450,0.1777777777777777,"{'low': [0.32241466641426086, 0.2231837958097458, 0.22967393696308136, 0.22472767531871796], 'high': [0.459478497505188, 0.26992812752723694, 0.2705933749675751]}",0.7213299870491028,0.2829941213130951,0.4623580276966095,0.8512235283851624,0.9594969153404236,0.7407246232032776,0.0207701586186885,0.9999998807907104,64.0,1.96,80,-0.012499988079071045,0.05338173158456533,0.10462819390574804,harp,0.0,,
wisconsin,harp_select,7,1.0,0.912500023841858,0.8823529481887817,0.0005138066480867,0.278928130865097,0.4911159574985504,93,6.441972255706787,geom_gcn,wisconsin,7,True,251,450,0.1777777777777777,"{'low': [0.2959035336971283, 0.24260222911834717, 0.23054249584674835, 0.23095177114009857], 'high': [0.4202108085155487, 0.31086233258247375, 0.26892679929733276]}",0.7819746732711792,0.2579779028892517,0.660871148109436,0.9112088084220886,0.9782823324203492,0.7991160154342651,0.0235951207578182,0.9999997615814208,64.0,1.96,80,0.0,0.044677659498474895,0.0875682126170108,harp,0.0,,
wisconsin,harp_select,8,1.0,0.887499988079071,0.8627451062202454,0.0003795354277826,0.6629816889762878,0.6865107417106628,78,5.706087112426758,geom_gcn,wisconsin,8,True,251,450,0.1777777777777777,"{'low': [0.3208162188529968, 0.21061936020851135, 0.24054832756519318, 0.22801610827445984], 'high': [0.48101991415023804, 0.26180511713027954, 0.2571749985218048]}",0.6541492342948914,0.2541683912277221,0.3822771608829498,0.7065234184265137,0.8857138156890869,0.6983939409255981,0.0044092610478401,0.9999986886978148,64.0,1.96,80,0.012499988079071045,0.0487139325953322,0.09547930788685112,harp,0.0,,
wisconsin,harp_select,9,1.0,0.887499988079071,0.901960790157318,0.0005202426109462,0.6667602062225342,0.4451372027397156,47,4.542364835739136,geom_gcn,wisconsin,9,True,251,450,0.1777777777777777,"{'low': [0.32515668869018555, 0.22745101153850555, 0.22012537717819214, 0.22726696729660034], 'high': [0.4633046090602875, 0.27110159397125244, 0.2655937969684601]}",0.6452579498291016,0.3175672590732574,0.2855193614959717,0.7266707420349121,0.965642750263214,0.6295443177223206,0.0002979152777697,1.0,64.0,1.96,80,-0.012499988079071045,0.051139363414927225,0.10023315229325735,harp,0.0,,
