dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights,diag_gate_mean,diag_gate_std,diag_gate_q25,diag_gate_median,diag_gate_q75,diag_gate_gt_0_5,diag_gate_min,diag_gate_max,diag_gate_features,diag_structure_norm,diag_ego_norm,diag_residual_norm,diag_selector_mean,diag_selector_std,diag_selector_q25,diag_selector_median,diag_selector_q75,diag_selector_gt_0_5,diag_selector_features,diag_adaptive_hidden_norm,diag_esep_minus_self_norm,diag_blend_weight,diag_self_logit_norm,diag_esep_logit_norm,diag_logit_gap_norm
chameleon,harp_sgate,0,0.8818681240081787,0.5802469253540039,0.5482456088066101,0.4937421083450317,1.1308941841125488,1.1336270570755005,12,15.336009979248049,geom_gcn,chameleon,0,True,2277,31371,0.2299257275827994,"{'low': [0.28913918137550354, 0.24509356915950775, 0.23296864330768585, 0.23279857635498047], 'high': [0.3840549886226654, 0.30471089482307434, 0.31123411655426025]}",0.397979736328125,0.2427454590797424,0.2184770703315735,0.2983159720897674,0.5132054686546326,0.2577884793281555,0.0058747795410454,1.0,64.0,0.3389796614646911,,,,,,,,,,,,,,,
chameleon,harp_sgate,1,0.9395604133605956,0.521261990070343,0.5723684430122375,0.3047687113285064,1.2374763488769531,1.0881255865097046,17,16.677724838256836,geom_gcn,chameleon,1,True,2277,31371,0.2299257275827994,"{'low': [0.2916862666606903, 0.2489614486694336, 0.23040546476840973, 0.22894686460494995], 'high': [0.40773746371269226, 0.292805939912796, 0.2994565963745117]}",0.5147895812988281,0.2847729623317718,0.271801233291626,0.4439873397350311,0.7741538882255554,0.4340826869010925,0.001594521687366,1.0,64.0,0.4774526357650757,,,,,,,,,,,,,,,
squirrel,harp_sgate,0,0.8465544581413269,0.3551682829856872,0.3631123900413513,0.5526673793792725,1.7857327461242676,1.741276741027832,26,76.97140216827393,geom_gcn,squirrel,0,True,5201,198353,0.2221342757608909,"{'low': [0.3323586881160736, 0.21363484859466553, 0.22945137321949005, 0.22455517947673798], 'high': [0.44773656129837036, 0.27545687556266785, 0.2768065631389618]}",0.612515389919281,0.3958512246608734,0.2050358057022094,0.8077195882797241,0.998626172542572,0.5824540853500366,2.9945786406100775e-19,1.0,64.0,0.4098076522350311,,,,,,,,,,,,,,,
squirrel,harp_sgate,1,0.7564102411270142,0.3623798191547394,0.3477425575256347,0.746351957321167,1.7048066854476929,1.707237720489502,22,73.45216107368469,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,"{'low': [0.31662097573280334, 0.22453813254833221, 0.22987677156925201, 0.22896412014961243], 'high': [0.430684357881546, 0.281771719455719, 0.2875439524650574]}",0.5854164361953735,0.3657630085945129,0.2181561291217804,0.5971208214759827,0.9903199672698976,0.5307422876358032,3.1855146298553905e-10,1.0,64.0,0.7856377363204956,,,,,,,,,,,,,,,
texas,harp_esep,0,1.0,0.8305084705352783,0.7567567825317383,0.0001472550065955,0.8323624730110168,1.2975233793258667,226,0.8381087779998779,geom_gcn,texas,0,True,183,279,0.060931899641577,"{'low': [0.40955930948257446, 0.2530026137828827, 0.33743807673454285], 'high': [0.7462173104286194, 0.2537826597690582]}",0.4726123213768005,0.1069967001676559,0.4207390546798706,0.4686867594718933,0.4974235296249389,0.2257513701915741,3.6953493690816686e-05,0.9999837875366212,64.0,,7.352954864501953,4.429988384246826,,,,,,,,,,,,,
texas,harp_esep,1,0.988505721092224,0.7627118825912476,0.7567567825317383,0.0535180941224098,0.8459944128990173,0.6955521702766418,13,0.2638912200927734,geom_gcn,texas,1,True,183,279,0.060931899641577,"{'low': [0.36021122336387634, 0.33913785219192505, 0.30065101385116577], 'high': [0.5148871541023254, 0.48511284589767456]}",0.2896217107772827,0.106075182557106,0.2272582650184631,0.284322053194046,0.3423128724098205,0.0326161198318004,0.0003497782163321,0.997116208076477,64.0,,8.23521900177002,4.909876823425293,,,,,,,,,,,,,
wisconsin,harp_esep,0,1.0,0.8999999761581421,0.7254902124404907,0.00019932287978,0.287335455417633,1.288822889328003,131,1.9436509609222408,geom_gcn,wisconsin,0,True,251,450,0.1777777777777777,"{'low': [0.39588963985443115, 0.2763480246067047, 0.32776230573654175], 'high': [0.6635029315948486, 0.33649709820747375]}",0.409500241279602,0.1921042203903198,0.2914723455905914,0.4042369127273559,0.5127393007278442,0.2656872570514679,1.7940677935257554e-05,0.9999769926071168,64.0,,9.695268630981444,5.649542808532715,,,,,,,,,,,,,
wisconsin,harp_esep,1,1.0,0.8125,0.8235294222831726,0.0047169518657028,0.9799442291259766,0.7345107793807983,17,0.7759263515472412,geom_gcn,wisconsin,1,True,251,450,0.1777777777777777,"{'low': [0.38209861516952515, 0.2826365530490875, 0.3352648615837097], 'high': [0.5793411731719971, 0.42065876722335815]}",0.4435260593891144,0.3218090534210205,0.1305959671735763,0.41863614320755,0.7303237915039062,0.4282245934009552,6.540030184076784e-10,1.0,64.0,,10.900933265686035,6.024813652038574,,,,,,,,,,,,,
cornell,harp_esep,0,1.0,0.8474576473236084,0.7837837934494019,0.0001781078899512,0.9221999049186708,1.3871029615402222,156,1.7833094596862793,geom_gcn,cornell,0,True,183,277,0.1227436823104693,"{'low': [0.4097598195075989, 0.2807947099208832, 0.30944541096687317], 'high': [0.6400828957557678, 0.3599170744419098]}",0.4629238843917846,0.1556099653244018,0.3910617232322693,0.451978474855423,0.5372267961502075,0.3067793846130371,3.735571590368636e-05,0.9997499585151672,64.0,,7.030218124389648,3.806095600128174,,,,,,,,,,,,,
cornell,harp_esep,1,0.977011501789093,0.7288135886192322,0.5945945978164673,0.463097333908081,0.9497706294059752,1.0922342538833618,4,0.5521514415740967,geom_gcn,cornell,1,True,183,277,0.1227436823104693,"{'low': [0.3465316891670227, 0.3313013017177582, 0.3221670389175415], 'high': [0.5061832070350647, 0.4938167631626129]}",0.2867970168590545,0.050472468137741,0.2548062205314636,0.287354439496994,0.3140877485275268,0.0016222677659243,0.0173999182879924,0.7637730240821838,64.0,,4.683256149291992,2.8922786712646484,,,,,,,,,,,,,
actor,harp_esep,0,0.5485197305679321,0.3762335479259491,0.3690789341926574,1.1249407529830933,1.4020599126815796,1.4159741401672363,15,14.831379413604736,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,"{'low': [0.37042486667633057, 0.31403017044067383, 0.315544992685318], 'high': [0.5390403270721436, 0.46095970273017883]}",0.2872631847858429,0.0189447794109582,0.2812408208847046,0.2866598963737488,0.2948058247566223,4.1118419176200405e-06,0.0148093979805707,0.6168686747550964,64.0,,0.830289900302887,0.4951899945735931,,,,,,,,,,,,,
actor,harp_esep,1,0.5485197305679321,0.368009865283966,0.3460526168346405,1.1230138540267944,1.400488257408142,1.4097822904586792,16,14.224385738372805,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,"{'low': [0.358750581741333, 0.32283079624176025, 0.3184186816215515], 'high': [0.5256391763687134, 0.4743608832359314]}",0.2881163656711578,0.0188936609774827,0.2808231115341186,0.2875082492828369,0.2957708239555359,1.8503289538784884e-05,0.0108497077599167,0.8311033844947815,64.0,,0.773344874382019,0.4523194134235382,,,,,,,,,,,,,
chameleon,harp_esep,0,0.9972527623176576,0.6488339900970459,0.640350878238678,0.0109825609251856,1.4802875518798828,1.4501135349273682,250,28.386311054229736,geom_gcn,chameleon,0,True,2277,31371,0.2299257275827994,"{'low': [0.12485198676586151, 0.3762126564979553, 0.498935341835022], 'high': [0.057493433356285095, 0.9425065517425537]}",0.4015029668807983,0.1668176800012588,0.2848698198795318,0.3827911615371704,0.4986760020256042,0.2481129169464111,0.0016611432656645,0.9954788088798524,64.0,,1.451076865196228,0.5272287130355835,,,,,,,,,,,,,
chameleon,harp_esep,1,0.9963369965553284,0.6337448358535767,0.6820175647735596,0.0128757879137992,1.74382483959198,1.487541675567627,241,28.71072554588318,geom_gcn,chameleon,1,True,2277,31371,0.2299257275827994,"{'low': [0.0913182869553566, 0.40282803773880005, 0.5058535933494568], 'high': [0.05974620208144188, 0.9402537941932678]}",0.4158602952957153,0.1569040417671203,0.3090803623199463,0.4147062301635742,0.5012894868850708,0.2527517080307007,0.0092972805723547,0.9967003464698792,64.0,,1.471983551979065,0.5004920959472656,,,,,,,,,,,,,
squirrel,harp_esep,0,0.9775640964508056,0.4741586446762085,0.4678193926811218,0.1023649126291275,1.7706042528152466,1.6980769634246826,227,95.77249813079834,geom_gcn,squirrel,0,True,5201,198353,0.2221342757608909,"{'low': [0.04381728917360306, 0.04592633247375488, 0.9102563858032227], 'high': [0.5055757164955139, 0.4944242537021637]}",0.3061845004558563,0.1461793184280395,0.2013052403926849,0.2879276871681213,0.3979069888591766,0.1129860877990722,0.0004088995920028,0.9984135627746582,64.0,,0.9919989109039308,0.2914422750473022,,,,,,,,,,,,,
squirrel,harp_esep,1,0.973557710647583,0.4627403914928436,0.4783861637115478,0.1014036983251571,1.892435908317566,1.791909098625183,247,94.51113724708556,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,"{'low': [0.038170162588357925, 0.05416735261678696, 0.9076625108718872], 'high': [0.6435430645942688, 0.3564569056034088]}",0.2599551379680633,0.1489479392766952,0.1503037512302398,0.2273178696632385,0.34717658162117,0.0870175212621688,4.583036570693366e-06,0.9783904552459716,64.0,,1.026771903038025,0.3332260549068451,,,,,,,,,,,,,
texas,harp_adaptive,0,1.0,0.8135592937469482,0.7837837934494019,0.0002467535668984,1.144298434257507,1.4373615980148315,141,5.283456087112427,geom_gcn,texas,0,True,183,279,0.060931899641577,"{'self_low': [0.2570387125015259, 0.2465486079454422, 0.25067806243896484, 0.24573460221290588], 'self_high': [0.3693201541900635, 0.3027988374233246, 0.3278810381889343], 'esep_low': [0.42847833037376404, 0.25180596113204956, 0.3197157680988312], 'esep_high': [0.7411683797836304, 0.25883162021636963]}",,,,,,,,,,,,,0.7941712141036987,0.0588612481951713,0.7689819931983948,0.7963836789131165,0.8204587697982788,1.0,1.0,15.330262184143066,18.04796028137207,,,,
texas,harp_adaptive,1,0.988505721092224,0.8305084705352783,0.7567567825317383,0.0711641162633895,0.7677212953567505,0.8792222738265991,15,2.133150339126587,geom_gcn,texas,1,True,183,279,0.060931899641577,"{'self_low': [0.28369641304016113, 0.24875855445861816, 0.23392237722873688, 0.23362261056900024], 'self_high': [0.37208253145217896, 0.30880287289619446, 0.3191145658493042], 'esep_low': [0.3860274851322174, 0.3109440803527832, 0.30302849411964417], 'esep_high': [0.5693717002868652, 0.4306282699108124]}",,,,,,,,,,,,,0.9552894234657288,0.039115060120821,0.9342213869094848,0.9618902206420898,0.989593267440796,1.0,1.0,14.064191818237305,13.767531394958496,,,,
wisconsin,harp_adaptive,0,1.0,0.887499988079071,0.7450980544090271,0.000278018444078,0.595270037651062,1.5521063804626465,73,4.35333776473999,geom_gcn,wisconsin,0,True,251,450,0.1777777777777777,"{'self_low': [0.29397469758987427, 0.2308816760778427, 0.24679028987884521, 0.2283533215522766], 'self_high': [0.384475439786911, 0.3078330457210541, 0.3076915144920349], 'esep_low': [0.3621886074542999, 0.25482311844825745, 0.38298821449279785], 'esep_high': [0.6552166938781738, 0.3447832763195038]}",,,,,,,,,,,,,0.9859773516654968,0.0163808222860097,0.9730677604675292,0.995552122592926,0.9988199472427368,1.0,1.0,19.27044677734375,18.91543197631836,,,,
wisconsin,harp_adaptive,1,1.0,0.824999988079071,0.8235294222831726,0.000247578456765,1.3759065866470337,1.0761781930923462,128,6.305610179901123,geom_gcn,wisconsin,1,True,251,450,0.1777777777777777,"{'self_low': [0.28046518564224243, 0.2459593117237091, 0.24134506285190582, 0.2322305142879486], 'self_high': [0.3553999364376068, 0.31392431259155273, 0.33067572116851807], 'esep_low': [0.39046967029571533, 0.2004920393228531, 0.409038245677948], 'esep_high': [0.6798834800720215, 0.32011646032333374]}",,,,,,,,,,,,,0.8312138319015503,0.1697512865066528,0.6230146288871765,0.907966673374176,0.9849673509597778,0.996015965938568,1.0,16.940017700195312,19.36961555480957,,,,
cornell,harp_adaptive,0,1.0,0.8644067645072937,0.7297297120094299,0.0001352721010334,1.161428451538086,2.0037968158721924,92,4.871366024017334,geom_gcn,cornell,0,True,183,277,0.1227436823104693,"{'self_low': [0.27458396553993225, 0.24305085837841034, 0.24545645713806152, 0.23690874874591827], 'self_high': [0.408610075712204, 0.2881920337677002, 0.30319786071777344], 'esep_low': [0.4359232187271118, 0.24284087121486664, 0.3212359547615051], 'esep_high': [0.6404445767402649, 0.3595553934574127]}",,,,,,,,,,,,,0.8799845576286316,0.1112593561410904,0.777119517326355,0.9101482629776,0.9901750087738036,1.0,1.0,16.360021591186523,16.421531677246094,,,,
cornell,harp_adaptive,1,0.9195402264595032,0.7457627058029175,0.7027027010917664,0.3827662765979767,1.0010464191436768,0.9912859797477722,7,2.16441011428833,geom_gcn,cornell,1,True,183,277,0.1227436823104693,"{'self_low': [0.2564333975315094, 0.25862011313438416, 0.24209828674793243, 0.242848202586174], 'self_high': [0.3586066663265228, 0.3146964907646179, 0.32669690251350403], 'esep_low': [0.33316102623939514, 0.33396443724632263, 0.3328745663166046], 'esep_high': [0.5045033693313599, 0.49549657106399536]}",,,,,,,,,,,,,0.8485590815544128,0.078664131462574,0.8186546564102173,0.870102047920227,0.9084884524345398,0.994535505771637,1.0,7.575496196746826,9.266487121582031,,,,
actor,harp_adaptive,0,0.5391995906829834,0.3951480388641357,0.3717105388641357,1.1275808811187744,1.3737671375274658,1.3863130807876587,30,62.886661529541016,geom_gcn,actor,0,True,7600,26659,0.2167373119771934,"{'self_low': [0.29557910561561584, 0.2365766167640686, 0.234335258603096, 0.23350904881954193], 'self_high': [0.3728259801864624, 0.31402939558029175, 0.31314462423324585], 'esep_low': [0.42476746439933777, 0.27295857667922974, 0.3022739291191101], 'esep_high': [0.6211323738098145, 0.37886756658554077]}",,,,,,,,,,,,,0.738064169883728,0.1004738062620163,0.6548029184341431,0.7233858108520508,0.8203034400939941,1.0,1.0,13.161871910095217,15.542021751403809,,,,
actor,harp_adaptive,1,0.6134868264198303,0.3791118562221527,0.3598684072494507,1.0318976640701294,1.4218448400497437,1.4522812366485596,52,71.13543820381165,geom_gcn,actor,1,True,7600,26659,0.2167373119771934,"{'self_low': [0.27024346590042114, 0.24729202687740326, 0.24192041158676147, 0.2405441254377365], 'self_high': [0.33441516757011414, 0.3328442871570587, 0.33274054527282715], 'esep_low': [0.43733999133110046, 0.2861683964729309, 0.27649155259132385], 'esep_high': [0.5984164476394653, 0.4015834927558899]}",,,,,,,,,,,,,0.9998891949653624,0.0001742887543514,0.9998632073402404,0.9999467134475708,0.9999825954437256,1.0,1.0,15.467347145080566,13.826467514038086,,,,
chameleon,harp_adaptive,0,0.9945054650306702,0.5912208557128906,0.5548245906829834,0.0158125385642051,2.8007936477661133,2.9448256492614746,62,50.20259761810303,geom_gcn,chameleon,0,True,2277,31371,0.2299257275827994,"{'self_low': [0.3389115333557129, 0.2247229516506195, 0.23512797057628632, 0.20123760402202606], 'self_high': [0.5203045606613159, 0.1771671175956726, 0.30252835154533386], 'esep_low': [0.2646503150463104, 0.4251669943332672, 0.3101826012134552], 'esep_high': [0.3897378742694855, 0.6102620959281921]}",,,,,,,,,,,,,0.2865133285522461,0.0569775477051734,0.2453825920820236,0.2822659313678741,0.3256383538246155,0.0,1.0,10.023308753967283,9.0824556350708,,,,
chameleon,harp_adaptive,1,0.9963369965553284,0.5528120994567871,0.5921052694320679,0.0096900919452309,3.265171766281128,2.9784867763519287,66,52.22473669052124,geom_gcn,chameleon,1,True,2277,31371,0.2299257275827994,"{'self_low': [0.3335842192173004, 0.258328378200531, 0.22167488932609558, 0.18641258776187897], 'self_high': [0.5288444757461548, 0.16513918340206146, 0.30601632595062256], 'esep_low': [0.2683957517147064, 0.3649708330631256, 0.3666333556175232], 'esep_high': [0.44631168246269226, 0.5536883473396301]}",,,,,,,,,,,,,0.2968857586383819,0.0576835013926029,0.2618076801300049,0.3110515475273132,0.3390304446220398,0.0,1.0,10.667913436889648,9.579639434814451,,,,
squirrel,harp_adaptive,0,0.7568109035491943,0.3792067170143127,0.3765609860420227,0.7247097492218018,1.6985052824020386,1.6696763038635254,16,104.62613654136658,geom_gcn,squirrel,0,True,5201,198353,0.2221342757608909,"{'self_low': [0.28381767868995667, 0.23288483917713165, 0.2510812282562256, 0.2322162538766861], 'self_high': [0.38672226667404175, 0.29937446117401123, 0.31390321254730225], 'esep_low': [0.382948637008667, 0.30604833364486694, 0.31100305914878845], 'esep_high': [0.5579949021339417, 0.44200509786605835]}",,,,,,,,,,,,,0.3857402801513672,0.0449844636023044,0.3634055852890014,0.3910845816135406,0.4129554331302643,0.0019227071898058,1.0,7.473158836364746,9.61524772644043,,,,
squirrel,harp_adaptive,1,0.9631410241127014,0.4182692170143127,0.4274735748767853,0.1474663466215133,1.9212826490402224,1.887585163116455,88,203.43888902664185,geom_gcn,squirrel,1,True,5201,198353,0.2221342757608909,"{'self_low': [0.33551058173179626, 0.21300064027309418, 0.2339259833097458, 0.217562735080719], 'self_high': [0.44317626953125, 0.26724570989608765, 0.28957802057266235], 'esep_low': [0.16068069636821747, 0.13591769337654114, 0.7034016251564026], 'esep_high': [0.6756804585456848, 0.3243195116519928]}",,,,,,,,,,,,,0.5476782321929932,0.0551806055009365,0.5064041614532471,0.5439220666885376,0.5843552947044373,0.7823495268821716,1.0,7.736576557159424,11.613859176635742,,,,
texas,harp_blend,0,1.0,0.8813559412956238,0.8108108043670654,0.0003517808800097555,0.5278961658477783,0.6092140078544617,147,8.745193481445312,geom_gcn,texas,0,True,183,279,0.06093189964157706,"{'self_low': [0.3134574890136719, 0.2532682418823242, 0.21650241315364838, 0.21677182614803314], 'self_high': [0.4806458353996277, 0.25987502932548523, 0.2594790458679199], 'esep_low': [0.4227164387702942, 0.2725251615047455, 0.3047584593296051], 'esep_high': [0.6294730305671692, 0.3705269396305084]}",,,,,,,,,,,,,,,,,,,,,,0.5444866418838501,7.408992290496826,9.788455963134766,3.8619797229766846
texas,harp_blend,1,1.0,0.8983050584793091,0.8648648858070374,0.00034213578328490257,0.5251269340515137,0.5584421753883362,157,10.316463708877563,geom_gcn,texas,1,True,183,279,0.06093189964157706,"{'self_low': [0.30340948700904846, 0.27084243297576904, 0.21549665927886963, 0.2102513462305069], 'self_high': [0.5219781398773193, 0.2370377480983734, 0.24098415672779083], 'esep_low': [0.3220137357711792, 0.3496396541595459, 0.3283466100692749], 'esep_high': [0.6390337944030762, 0.3609662652015686]}",,,,,,,,,,,,,,,,,,,,,,0.5504817962646484,8.303301811218262,9.221778869628906,3.964024305343628
wisconsin,harp_blend,0,0.9916666746139526,0.8500000238418579,0.7647058963775635,0.050859615206718445,0.41519802808761597,0.9248796105384827,11,4.142977952957153,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,"{'self_low': [0.27751386165618896, 0.2335154414176941, 0.24589696526527405, 0.2430737167596817], 'self_high': [0.3780675530433655, 0.31453800201416016, 0.30739450454711914], 'esep_low': [0.3638853430747986, 0.3180115520954132, 0.3181031346321106], 'esep_high': [0.5340536236763, 0.46594640612602234]}",,,,,,,,,,,,,,,,,,,,,,0.511431097984314,4.3187360763549805,6.997396945953369,3.731060028076172
wisconsin,harp_blend,1,1.0,0.8374999761581421,0.8627451062202454,0.000499984307680279,0.9898856282234192,0.6510618329048157,93,8.71738862991333,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,"{'self_low': [0.3119661808013916, 0.23294903337955475, 0.22729676961898804, 0.22778809070587158], 'self_high': [0.45611459016799927, 0.2769652009010315, 0.26692017912864685], 'esep_low': [0.3946922719478607, 0.2732774317264557, 0.3320302963256836], 'esep_high': [0.6146034002304077, 0.3853965997695923]}",,,,,,,,,,,,,,,,,,,,,,0.5430315732955933,6.715298652648926,10.434724807739258,5.0233073234558105
cornell,harp_blend,0,1.0,0.8813559412956238,0.7027027010917664,0.00038157921517267823,0.6351887583732605,1.041459083557129,151,9.65738821029663,geom_gcn,cornell,0,True,183,277,0.12274368231046931,"{'self_low': [0.34088319540023804, 0.22511231899261475, 0.21776558458805084, 0.2162388265132904], 'self_high': [0.48306530714035034, 0.26563742756843567, 0.2512972354888916], 'esep_low': [0.4126550853252411, 0.2646106481552124, 0.3227342367172241], 'esep_high': [0.6520904898643494, 0.34790948033332825]}",,,,,,,,,,,,,,,,,,,,,,0.5544372797012329,7.280500411987305,9.316824913024902,3.900757074356079
cornell,harp_blend,1,1.0,0.7796609997749329,0.8108108043670654,0.0003636490146163851,1.1785061359405518,0.9595342874526978,89,6.983655214309692,geom_gcn,cornell,1,True,183,277,0.12274368231046931,"{'self_low': [0.33577653765678406, 0.22790542244911194, 0.21823789179325104, 0.21808016300201416], 'self_high': [0.4648866057395935, 0.2715141773223877, 0.2635992467403412], 'esep_low': [0.3902767598628998, 0.2814374566078186, 0.32828575372695923], 'esep_high': [0.6172829270362854, 0.3827170431613922]}",,,,,,,,,,,,,,,,,,,,,,0.5542873740196228,6.548217296600342,10.74421501159668,5.94271183013916
actor,harp_blend,0,0.5663377046585083,0.3787006437778473,0.36250001192092896,1.0911352634429932,1.4115774631500244,1.4183685779571533,13,73.13187623023987,geom_gcn,actor,0,True,7600,26659,0.21673731197719345,"{'self_low': [0.2863326668739319, 0.23811571300029755, 0.23782284557819366, 0.23772870004177094], 'self_high': [0.39147230982780457, 0.30391955375671387, 0.3046081066131592], 'esep_low': [0.3597257137298584, 0.31874996423721313, 0.32152435183525085], 'esep_high': [0.5316101908683777, 0.4683898687362671]}",,,,,,,,,,,,,,,,,,,,,,0.49680840969085693,1.969686508178711,2.805492639541626,2.2784125804901123
actor,harp_blend,1,0.6230811476707458,0.36101973056793213,0.3565789461135864,0.9661524295806885,1.492140293121338,1.5186491012573242,18,82.17596459388733,geom_gcn,actor,1,True,7600,26659,0.21673731197719345,"{'self_low': [0.30997133255004883, 0.23333840072155, 0.230619877576828, 0.22607038915157318], 'self_high': [0.4063915014266968, 0.29695937037467957, 0.29664909839630127], 'esep_low': [0.3752586245536804, 0.3176598846912384, 0.3070814609527588], 'esep_high': [0.5396688580513, 0.4603312015533447]}",,,,,,,,,,,,,,,,,,,,,,0.48839226365089417,2.321094036102295,2.7486867904663086,1.5400757789611816
chameleon,harp_blend,0,1.0,0.5871056318283081,0.5548245906829834,0.0030585629865527153,2.361100196838379,2.3822145462036133,148,155.44222903251648,geom_gcn,chameleon,0,True,2277,31371,0.2299257275827994,"{'self_low': [0.3331805467605591, 0.27633902430534363, 0.21464459598064423, 0.17583587765693665], 'self_high': [0.558864951133728, 0.16015055775642395, 0.28098446130752563], 'esep_low': [0.1868589222431183, 0.44999071955680847, 0.363150417804718], 'esep_high': [0.2132040560245514, 0.7867959141731262]}",,,,,,,,,,,,,,,,,,,,,,0.39045122265815735,11.203746795654297,6.540782451629639,7.315859794616699
chameleon,harp_blend,1,0.9990842342376709,0.5500686168670654,0.5635964870452881,0.003454025834798813,2.584057331085205,2.265747308731079,87,107.25899529457092,geom_gcn,chameleon,1,True,2277,31371,0.2299257275827994,"{'self_low': [0.3360395133495331, 0.24440564215183258, 0.21984606981277466, 0.19970878958702087], 'self_high': [0.5203583836555481, 0.17268183827400208, 0.30695977807044983], 'esep_low': [0.2525384724140167, 0.43841591477394104, 0.30904555320739746], 'esep_high': [0.33382996916770935, 0.666170060634613]}",,,,,,,,,,,,,,,,,,,,,,0.4438161551952362,10.765905380249023,7.961175918579102,6.497592449188232
squirrel,harp_blend,0,0.8758012652397156,0.35817307233810425,0.37271854281425476,0.4533563256263733,1.8086355924606323,1.7712804079055786,15,169.33428120613098,geom_gcn,squirrel,0,True,5201,198353,0.22213427576089093,"{'self_low': [0.2958827614784241, 0.23377950489521027, 0.23606018722057343, 0.23427750170230865], 'self_high': [0.3901143968105316, 0.30407482385635376, 0.305810809135437], 'esep_low': [0.3611662983894348, 0.30899369716644287, 0.3298400044441223], 'esep_high': [0.5503940582275391, 0.44960591197013855]}",,,,,,,,,,,,,,,,,,,,,,0.5040244460105896,3.520331382751465,4.371782302856445,2.5846521854400635
squirrel,harp_blend,1,0.9407051205635071,0.35336539149284363,0.3592699468135834,0.2602204978466034,2.1199183464050293,2.0929579734802246,25,214.32225036621094,geom_gcn,squirrel,1,True,5201,198353,0.22213427576089093,"{'self_low': [0.3344348967075348, 0.216228649020195, 0.22596122324466705, 0.22337523102760315], 'self_high': [0.44481444358825684, 0.27337804436683655, 0.2818075120449066], 'esep_low': [0.3714434802532196, 0.30559486150741577, 0.32296162843704224], 'esep_high': [0.559069812297821, 0.4409301280975342]}",,,,,,,,,,,,,,,,,,,,,,0.5149383544921875,3.6252102851867676,5.218426704406738,3.545053243637085
