dataset,model,seed,train_acc,val_acc,test_acc,train_loss,val_loss,test_loss,best_epoch,elapsed_sec,meta_dataset_type,meta_source,meta_split_id,meta_make_undirected,meta_num_nodes,meta_num_edges,meta_edge_homophily,filter_weights
texas,mixhop,0,1.0,0.8813559412956238,0.837837815284729,0.0005360406939871609,0.4267846345901489,0.7660982608795166,121,2.5761055946350098,geom_gcn,texas,0,True,183,279,0.06093189964157706,
texas,harp,0,1.0,0.9322034120559692,0.8918918967247009,0.00029955050558783114,0.3844134211540222,0.6273589134216309,218,8.36920952796936,geom_gcn,texas,0,True,183,279,0.06093189964157706,"{'low': [0.3182179927825928, 0.23578369617462158, 0.2224860042333603, 0.22351229190826416], 'high': [0.4873754680156708, 0.25829771161079407, 0.25432682037353516]}"
texas,harp_no_signal,0,1.0,0.9152542352676392,0.8918918967247009,0.00026041269302368164,0.4222206175327301,0.5853568911552429,102,5.531859636306763,geom_gcn,texas,0,True,183,279,0.06093189964157706,"{'low': [0.30913206934928894, 0.23901835083961487, 0.22528614103794098, 0.22656342387199402], 'high': [0.4690450429916382, 0.26846981048583984, 0.26248520612716675]}"
texas,harp_branch_gate,0,1.0,0.9152542352676392,0.8918918967247009,0.0005143284215591848,0.49742862582206726,0.6640327572822571,150,6.074206590652466,geom_gcn,texas,0,True,183,279,0.06093189964157706,"{'low': [0.30812206864356995, 0.2573460638523102, 0.2150583416223526, 0.21947352588176727], 'high': [0.46876490116119385, 0.27128374576568604, 0.25995132327079773]}"
texas,mixhop,1,1.0,0.9152542352676392,0.8648648858070374,0.00032733005355112255,0.5081378221511841,1.0487501621246338,247,3.6611435413360596,geom_gcn,texas,1,True,183,279,0.06093189964157706,
texas,harp,1,1.0,0.9152542352676392,0.837837815284729,0.00025999240460805595,0.4931517243385315,0.639140784740448,99,4.942704916000366,geom_gcn,texas,1,True,183,279,0.06093189964157706,"{'low': [0.32724231481552124, 0.26916196942329407, 0.19753365218639374, 0.20606203377246857], 'high': [0.5172044038772583, 0.24666590988636017, 0.23612967133522034]}"
texas,harp_no_signal,1,1.0,0.9322034120559692,0.8108108043670654,0.0018116981955245137,0.4955776333808899,0.6251656413078308,168,7.31143593788147,geom_gcn,texas,1,True,183,279,0.06093189964157706,"{'low': [0.3314203917980194, 0.26443004608154297, 0.19879207015037537, 0.20535752177238464], 'high': [0.5441180467605591, 0.23289231956005096, 0.22298966348171234]}"
texas,harp_branch_gate,1,1.0,0.8305084705352783,0.8108108043670654,0.027733581140637398,0.7010451555252075,0.5903617143630981,21,2.3165640830993652,geom_gcn,texas,1,True,183,279,0.06093189964157706,"{'low': [0.28494611382484436, 0.29285913705825806, 0.21119952201843262, 0.21099522709846497], 'high': [0.4257427453994751, 0.28362542390823364, 0.2906317710876465]}"
texas,mixhop,2,1.0,0.9152542352676392,0.837837815284729,0.00034927434171549976,0.33443665504455566,1.6143863201141357,134,2.918290138244629,geom_gcn,texas,2,True,183,279,0.06093189964157706,
texas,harp,2,1.0,0.9322034120559692,0.8108108043670654,0.0002244671486550942,0.4525422751903534,0.9543339610099792,115,6.922954320907593,geom_gcn,texas,2,True,183,279,0.06093189964157706,"{'low': [0.3027121126651764, 0.23597697913646698, 0.23233184218406677, 0.22897909581661224], 'high': [0.5393775105476379, 0.23401854932308197, 0.2266039252281189]}"
texas,harp_no_signal,2,1.0,0.9322034120559692,0.7567567825317383,0.0004104980907868594,0.4992446005344391,1.145431399345398,87,6.0259668827056885,geom_gcn,texas,2,True,183,279,0.06093189964157706,"{'low': [0.2965358793735504, 0.24004606902599335, 0.23382669687271118, 0.22959135472774506], 'high': [0.5194985270500183, 0.24353449046611786, 0.23696695268154144]}"
texas,harp_branch_gate,2,1.0,0.8983050584793091,0.7567567825317383,0.0007691879291087389,0.43100324273109436,0.9019282460212708,52,4.108342885971069,geom_gcn,texas,2,True,183,279,0.06093189964157706,"{'low': [0.33342447876930237, 0.2639477550983429, 0.200288787484169, 0.20233893394470215], 'high': [0.4678940176963806, 0.26457086205482483, 0.26753509044647217]}"
texas,mixhop,3,1.0,0.8813559412956238,0.8648648858070374,0.006227471865713596,0.4846563935279846,0.49958595633506775,15,1.2736177444458008,geom_gcn,texas,3,True,183,279,0.06093189964157706,
texas,harp,3,1.0,0.8983050584793091,0.8918918967247009,0.0030574232805520296,0.3595982491970062,0.3859776556491852,40,4.209073066711426,geom_gcn,texas,3,True,183,279,0.06093189964157706,"{'low': [0.2827458381652832, 0.27956777811050415, 0.218950554728508, 0.21873575448989868], 'high': [0.4819358289241791, 0.25446316599845886, 0.26360100507736206]}"
texas,harp_no_signal,3,1.0,0.9152542352676392,0.837837815284729,0.001417039311490953,0.22811943292617798,0.3885069191455841,49,4.439269304275513,geom_gcn,texas,3,True,183,279,0.06093189964157706,"{'low': [0.28674355149269104, 0.2723245322704315, 0.22049762308597565, 0.2204342633485794], 'high': [0.4967781603336334, 0.24796436727046967, 0.2552575469017029]}"
texas,harp_branch_gate,3,0.9885057210922241,0.8813559412956238,0.837837815284729,0.0823216512799263,0.4662134647369385,0.39950257539749146,18,2.9349780082702637,geom_gcn,texas,3,True,183,279,0.06093189964157706,"{'low': [0.30469751358032227, 0.24229440093040466, 0.2232670783996582, 0.22974097728729248], 'high': [0.40320247411727905, 0.29764366149902344, 0.2991538941860199]}"
texas,mixhop,4,1.0,0.9322034120559692,0.9189189076423645,0.0005054285284131765,0.2147241085767746,0.4785327911376953,152,3.6708452701568604,geom_gcn,texas,4,True,183,279,0.06093189964157706,
texas,harp,4,1.0,0.9491525292396545,0.9189189076423645,0.0009965605568140745,0.1969630867242813,0.32593271136283875,44,4.3518946170806885,geom_gcn,texas,4,True,183,279,0.06093189964157706,"{'low': [0.281917005777359, 0.2842710018157959, 0.220000758767128, 0.21381117403507233], 'high': [0.4690893292427063, 0.2654087245464325, 0.2655019164085388]}"
texas,harp_no_signal,4,1.0,0.9661017060279846,0.837837815284729,0.00023308341042138636,0.2616538107395172,0.38995322585105896,137,8.400566816329956,geom_gcn,texas,4,True,183,279,0.06093189964157706,"{'low': [0.2928892970085144, 0.28188592195510864, 0.21479679644107819, 0.21042796969413757], 'high': [0.5522802472114563, 0.22455208003520966, 0.22316765785217285]}"
texas,harp_branch_gate,4,1.0,0.9661017060279846,0.9189189076423645,0.0007190353353507817,0.23788860440254211,0.28393086791038513,57,4.358599424362183,geom_gcn,texas,4,True,183,279,0.06093189964157706,"{'low': [0.3061738610267639, 0.2777825891971588, 0.2067478597164154, 0.2092956006526947], 'high': [0.45530176162719727, 0.2738491892814636, 0.2708490490913391]}"
texas,mixhop,5,1.0,0.9491525292396545,0.8108108043670654,0.0003601703210733831,0.3337082862854004,0.3947609066963196,159,3.8412110805511475,geom_gcn,texas,5,True,183,279,0.06093189964157706,
texas,harp,5,1.0,0.9491525292396545,0.837837815284729,0.0005725158262066543,0.24397067725658417,0.3281179666519165,84,6.25937819480896,geom_gcn,texas,5,True,183,279,0.06093189964157706,"{'low': [0.29442036151885986, 0.30644920468330383, 0.19972528517246246, 0.19940517842769623], 'high': [0.525847315788269, 0.2441563904285431, 0.2299962341785431]}"
texas,harp_no_signal,5,1.0,0.9322034120559692,0.9459459185600281,0.0006495268899016082,0.3899894654750824,0.2725695073604584,59,4.783479690551758,geom_gcn,texas,5,True,183,279,0.06093189964157706,"{'low': [0.2922671139240265, 0.3062731921672821, 0.20086635649204254, 0.20059333741664886], 'high': [0.5019811987876892, 0.2537931203842163, 0.2442256212234497]}"
texas,harp_branch_gate,5,0.9885057210922241,0.8983050584793091,0.8918918967247009,0.08770107477903366,0.4143737852573395,0.44756168127059937,14,2.4990382194519043,geom_gcn,texas,5,True,183,279,0.06093189964157706,"{'low': [0.27208423614501953, 0.27416735887527466, 0.22862932085990906, 0.22511906921863556], 'high': [0.3961576819419861, 0.3023168742656708, 0.30152544379234314]}"
texas,mixhop,6,1.0,0.8813559412956238,0.9189189076423645,0.0006483048782683909,0.6239122152328491,0.3420984148979187,105,2.963000535964966,geom_gcn,texas,6,True,183,279,0.06093189964157706,
texas,harp,6,1.0,0.8644067645072937,0.9189189076423645,0.01173753198236227,0.523939847946167,0.27531158924102783,23,3.132744073867798,geom_gcn,texas,6,True,183,279,0.06093189964157706,"{'low': [0.28911498188972473, 0.2456975132226944, 0.2325575351715088, 0.2326299399137497], 'high': [0.41334325075149536, 0.2994013726711273, 0.2872554063796997]}"
texas,harp_no_signal,6,1.0,0.8644067645072937,0.9189189076423645,0.009640229865908623,0.5305218696594238,0.27344146370887756,24,3.5607731342315674,geom_gcn,texas,6,True,183,279,0.06093189964157706,"{'low': [0.2902405261993408, 0.2456570863723755, 0.23194904625415802, 0.23215341567993164], 'high': [0.41589224338531494, 0.29809948801994324, 0.2860083281993866]}"
texas,harp_branch_gate,6,1.0,0.8305084705352783,0.8918918967247009,0.0054703750647604465,0.5890952348709106,0.4141741394996643,30,3.211526870727539,geom_gcn,texas,6,True,183,279,0.06093189964157706,"{'low': [0.3307531177997589, 0.24509915709495544, 0.21059004962444305, 0.21355761587619781], 'high': [0.4354010820388794, 0.2827540338039398, 0.2818448841571808]}"
texas,mixhop,7,1.0,0.9322034120559692,0.7837837934494019,8.353948942385614e-05,0.3577175736427307,1.0179976224899292,37,1.7159368991851807,geom_gcn,texas,7,True,183,279,0.06093189964157706,
texas,harp,7,1.0,0.8644067645072937,0.7837837934494019,0.020577343180775642,0.5306443572044373,0.5938776135444641,17,3.0590949058532715,geom_gcn,texas,7,True,183,279,0.06093189964157706,"{'low': [0.2839416265487671, 0.2686919867992401, 0.22431448101997375, 0.22305192053318024], 'high': [0.39164090156555176, 0.30164000391960144, 0.3067191243171692]}"
texas,harp_no_signal,7,1.0,0.8644067645072937,0.7837837934494019,0.01994415745139122,0.5200923085212708,0.5736315846443176,17,2.9365952014923096,geom_gcn,texas,7,True,183,279,0.06093189964157706,"{'low': [0.2836487889289856, 0.2688950300216675, 0.22437505424022675, 0.22308117151260376], 'high': [0.3915635347366333, 0.30174243450164795, 0.30669403076171875]}"
texas,harp_branch_gate,7,0.9425287246704102,0.8983050584793091,0.7567567825317383,0.18922945857048035,0.46794891357421875,0.6379169225692749,9,2.5656144618988037,geom_gcn,texas,7,True,183,279,0.06093189964157706,"{'low': [0.2845652401447296, 0.23858515918254852, 0.2380966991186142, 0.23875296115875244], 'high': [0.3633778393268585, 0.31387194991111755, 0.3227502107620239]}"
texas,mixhop,8,1.0,0.9152542352676392,0.8108108043670654,0.0008169218781404197,0.28002840280532837,1.3986421823501587,59,1.9882657527923584,geom_gcn,texas,8,True,183,279,0.06093189964157706,
texas,harp,8,1.0,0.9322034120559692,0.8648648858070374,0.0005132757360115647,0.28412413597106934,0.4565184414386749,103,6.514178037643433,geom_gcn,texas,8,True,183,279,0.06093189964157706,"{'low': [0.30659472942352295, 0.2523346543312073, 0.22188153862953186, 0.2191891074180603], 'high': [0.49134111404418945, 0.2553026080131531, 0.2533562183380127]}"
texas,harp_no_signal,8,1.0,0.9491525292396545,0.8108108043670654,0.0004268443735782057,0.3173162043094635,0.5199238657951355,128,7.879711866378784,geom_gcn,texas,8,True,183,279,0.06093189964157706,"{'low': [0.30725887417793274, 0.25348228216171265, 0.2213815599679947, 0.21787728369235992], 'high': [0.503194272518158, 0.24824973940849304, 0.248555988073349]}"
texas,harp_branch_gate,8,1.0,0.8813559412956238,0.7837837934494019,0.0019492453429847956,0.4875726103782654,0.7506341934204102,34,3.5033226013183594,geom_gcn,texas,8,True,183,279,0.06093189964157706,"{'low': [0.28014075756073, 0.29467472434043884, 0.21208572387695312, 0.21309883892536163], 'high': [0.4273214340209961, 0.28052106499671936, 0.29215747117996216]}"
texas,mixhop,9,1.0,0.8305084705352783,0.8108108043670654,0.000423963472712785,0.877233624458313,0.7693864703178406,30,1.5261914730072021,geom_gcn,texas,9,True,183,279,0.06093189964157706,
texas,harp,9,1.0,0.8644067645072937,0.8918918967247009,0.0009899829747155309,0.6304507851600647,0.33679676055908203,58,4.639685869216919,geom_gcn,texas,9,True,183,279,0.06093189964157706,"{'low': [0.3207002282142639, 0.2534077763557434, 0.2137894183397293, 0.21210257709026337], 'high': [0.4939671754837036, 0.2590923607349396, 0.2469405084848404]}"
texas,harp_no_signal,9,1.0,0.8644067645072937,0.9189189076423645,0.000915160751901567,0.4787994623184204,0.3598780632019043,46,4.103599786758423,geom_gcn,texas,9,True,183,279,0.06093189964157706,"{'low': [0.321880578994751, 0.2535354197025299, 0.21235540509223938, 0.21222861111164093], 'high': [0.4755305051803589, 0.26760563254356384, 0.25686392188072205]}"
texas,harp_branch_gate,9,1.0,0.8135592937469482,0.9189189076423645,0.004567742347717285,0.6826463341712952,0.32747772336006165,30,3.2035973072052,geom_gcn,texas,9,True,183,279,0.06093189964157706,"{'low': [0.31799644231796265, 0.2267405092716217, 0.22856968641281128, 0.22669342160224915], 'high': [0.42707881331443787, 0.28905534744262695, 0.2838658094406128]}"
wisconsin,mixhop,0,1.0,0.8999999761581421,0.8039215803146362,0.0010005671065300703,0.41595619916915894,1.3263559341430664,66,3.0548250675201416,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,
wisconsin,harp,0,1.0,0.887499988079071,0.8235294222831726,0.00037714882637374103,0.6157723069190979,1.039914846420288,87,8.270879983901978,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,"{'low': [0.30036789178848267, 0.22120359539985657, 0.24336174130439758, 0.23506684601306915], 'high': [0.4791017472743988, 0.2635258436203003, 0.2573724687099457]}"
wisconsin,harp_no_signal,0,1.0,0.875,0.8823529481887817,0.00048165430780500174,0.5848833322525024,0.9923230409622192,105,9.117251873016357,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,"{'low': [0.3026023805141449, 0.21947002410888672, 0.2435285747051239, 0.2343990057706833], 'high': [0.48439911007881165, 0.25907525420188904, 0.2565256357192993]}"
wisconsin,harp_branch_gate,0,0.9916666746139526,0.8125,0.843137264251709,0.0819774717092514,0.8578511476516724,0.7510925531387329,14,3.9940268993377686,geom_gcn,wisconsin,0,True,251,450,0.17777777777777778,"{'low': [0.2870272397994995, 0.23217369616031647, 0.24028019607067108, 0.2405187487602234], 'high': [0.3831440210342407, 0.31194648146629333, 0.30490952730178833]}"
wisconsin,mixhop,1,1.0,0.8374999761581421,0.8627451062202454,0.0004761081363540143,1.0762016773223877,0.6803297400474548,93,3.751533031463623,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,
wisconsin,harp,1,1.0,0.8500000238418579,0.8627451062202454,0.00042421306716278195,0.9903032183647156,0.695564329624176,68,7.087172031402588,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,"{'low': [0.3226620554924011, 0.23615334928035736, 0.21841850876808167, 0.22276611626148224], 'high': [0.4694073498249054, 0.2735510468482971, 0.2570415735244751]}"
wisconsin,harp_no_signal,1,1.0,0.8500000238418579,0.8823529481887817,0.00047594960778951645,0.918968677520752,0.7019540667533875,93,8.559642791748047,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,"{'low': [0.32451778650283813, 0.2339370995759964, 0.21956969797611237, 0.22197547554969788], 'high': [0.4847635328769684, 0.26461026072502136, 0.25062623620033264]}"
wisconsin,harp_branch_gate,1,1.0,0.824999988079071,0.9019607901573181,0.005067400634288788,1.0191813707351685,0.5274137258529663,26,4.387887477874756,geom_gcn,wisconsin,1,True,251,450,0.17777777777777778,"{'low': [0.30539098381996155, 0.22129416465759277, 0.2390892654657364, 0.2342255711555481], 'high': [0.41428661346435547, 0.2937941551208496, 0.29191917181015015]}"
wisconsin,mixhop,2,1.0,0.887499988079071,0.8823529481887817,0.0004335009434726089,0.7636269330978394,0.5815568566322327,109,3.9345452785491943,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,
wisconsin,harp,2,1.0,0.8999999761581421,0.8627451062202454,0.0010069411946460605,0.47582054138183594,0.3648955523967743,39,5.531233549118042,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,"{'low': [0.33166244626045227, 0.22362682223320007, 0.2222830355167389, 0.22242766618728638], 'high': [0.45191752910614014, 0.2749035656452179, 0.27317890524864197]}"
wisconsin,harp_no_signal,2,1.0,0.9125000238418579,0.9215686321258545,0.00029834473389200866,0.5316277742385864,0.41178297996520996,73,7.336554050445557,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,"{'low': [0.3358590006828308, 0.2225654572248459, 0.2210652381181717, 0.2205103039741516], 'high': [0.479427695274353, 0.2642570734024048, 0.2563152611255646]}"
wisconsin,harp_branch_gate,2,1.0,0.862500011920929,0.8823529481887817,0.013671009801328182,0.4966820776462555,0.4289632737636566,21,4.109698057174683,geom_gcn,wisconsin,2,True,251,450,0.17777777777777778,"{'low': [0.29687923192977905, 0.22791491448879242, 0.2387181520462036, 0.23648768663406372], 'high': [0.4073185324668884, 0.2950422763824463, 0.29763925075531006]}"
wisconsin,mixhop,3,0.9833333492279053,0.824999988079071,0.8235294222831726,0.09809660166501999,0.7584285736083984,0.5219433307647705,8,1.5535173416137695,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,
wisconsin,harp,3,1.0,0.887499988079071,0.9411764740943909,0.00030344314291141927,0.7809531688690186,0.19108439981937408,59,6.568111419677734,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,"{'low': [0.3036321997642517, 0.2285860776901245, 0.2348731905221939, 0.23290854692459106], 'high': [0.4301983118057251, 0.30032020807266235, 0.26948150992393494]}"
wisconsin,harp_no_signal,3,1.0,0.887499988079071,0.9411764740943909,0.0001920024078572169,0.4355611801147461,0.1655232161283493,248,13.928805589675903,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,"{'low': [0.3335912227630615, 0.22195374965667725, 0.22633476555347443, 0.218120276927948], 'high': [0.4654170870780945, 0.28916847705841064, 0.2454143762588501]}"
wisconsin,harp_branch_gate,3,0.9666666388511658,0.8999999761581421,0.8235294222831726,0.1177617609500885,0.505693793296814,0.5054334998130798,14,4.005713939666748,geom_gcn,wisconsin,3,True,251,450,0.17777777777777778,"{'low': [0.2991410493850708, 0.23180952668190002, 0.23479372262954712, 0.23425564169883728], 'high': [0.3815639317035675, 0.3092072904109955, 0.309228777885437]}"
wisconsin,mixhop,4,1.0,0.824999988079071,0.8823529481887817,0.00038599048275500536,0.8988965153694153,0.42035841941833496,166,5.439121961593628,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,
wisconsin,harp,4,1.0,0.8374999761581421,0.8823529481887817,0.00040403258753940463,0.740237832069397,0.4824115037918091,123,10.417401552200317,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,"{'low': [0.3158864974975586, 0.23614096641540527, 0.22620995342731476, 0.22176261246204376], 'high': [0.4881017804145813, 0.2631389796733856, 0.24875923991203308]}"
wisconsin,harp_no_signal,4,1.0,0.862500011920929,0.8039215803146362,0.0004433099238667637,0.8718310594558716,0.7172426581382751,101,9.342097997665405,geom_gcn,wisconsin,4,True,251,450,0.17777777777777778,"{'low': [0.3151862919330597, 0.23542405664920807, 0.22615855932235718, 0.22323106229305267], 'high': [0.48081597685813904, 0.267880916595459, 0.2513030171394348]}"
